id,pid,level,order_num,hidden,enabled,create_date,title,content_text,link
1657,1565,3,100,0,1,0000-00-00 00:00:00,ЭКСТРУДЕРЫ НОВЫЕ ИЗ КИТАЯ,ЭКСТРУДЕРЫ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС ИЗ КИТАЯ НОВЫЕ ПОД ЗАКАЗ http://www.polgroup.ru/ekc_all.html,http://www.polgroup.ru/ekc_all.html
1660,1477,2,15,0,1,0000-00-00 00:00:00,КРАСКОТЕРКИ Б/У,КРАСКОТЕРКИ Б/У Пройдите по ссылке http://www.polgroup.ru/nelkraska.html,http://www.polgroup.ru/nelkraska.html
1661,1061,3,0,0,1,0000-00-00 00:00:00,ОПИСАНИЕ ВАЛЬЦЕВ,Описание что такое вальцы резинообрабатывающие открытого типа для резины и композитных материалов. http://www.polgroup.ru/mill.html,http://www.polgroup.ru/mill.html
1663,1229,3,3,0,1,0000-00-00 00:00:00,АЛГОРИТМ ПОДБОРА ВАЛЬЦЕВ,ПОМОЩЬ В ВЫБОРЕ ВАЛЬЦЕВ. АЛГОРИТМ ПОДБОРА ВАЛЬЦЕВ http://www.polgroup.ru/algoritm_mill.html,http://www.polgroup.ru/algoritm_mill.html
1664,1229,3,1,0,1,0000-00-00 00:00:00,ОПИСАНИЕ ВАЛЬЦЕВ,ОПИСАНИЕ ВАЛЬЦЕВ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС http://www.polgroup.ru/mill.html,http://www.polgroup.ru/mill.html
1665,1293,3,1,0,1,0000-00-00 00:00:00,ОПИСАНИЕ ВАЛЬЦЕВ,ОПИСАНИЕ ВАЛЬЦЕВ http://www.polgroup.ru/mill.html,http://www.polgroup.ru/mill.html
1666,1293,3,5,0,1,0000-00-00 00:00:00,Алгоритм подбора вальцев,Алгоритм подбора вальцев http://www.polgroup.ru/algoritm_mill.html,http://www.polgroup.ru/algoritm_mill.html
1668,1061,3,255,0,1,0000-00-00 00:00:00,ПД 320 160/160Ф С РЕГУЛИРУЕМОЙ ФРИКЦИЕЙ,Вальцы ПД 320 160/160Ф С РЕГУЛИРУЕМОЙ ФРИКЦИЕЙ http://polgroup.ru/tex_pd320F.html,http://polgroup.ru/tex_pd320F.html
1707,1007,1,80,0,1,0000-00-00 00:00:00,ЕГРЮЛ 1 лист,http://www.polgroup.ru/egrul_1.jpg,http://www.polgroup.ru/egrul_1.jpg
1670,1007,1,90,0,1,0000-00-00 00:00:00,ЕГРЮЛ 2 лист,,
1747,1061,3,330,0,1,0000-00-00 00:00:00,__ВАЛКИ К ВАЛЬЦАМ ЦЕНЫ,"ВАЛКИ К ВАЛЬЦАМ, КАЛАНДРАМ, КРАСКОТЁРКАМ. Валки чугунные, стальные, полые, из нержавеющей стали, из шарикоподшипниковой стали, гранитные валки. http://www.polgroup.ru/rolls.html",http://www.polgroup.ru/rolls.html
1671,1007,1,100,0,1,0000-00-00 00:00:00,ЕГРЮЛ 3 лист,,
1672,1007,1,110,0,1,0000-00-00 00:00:00,ЕГРЮЛ 4 лист,,
1673,1007,1,120,0,1,0000-00-00 00:00:00,ЕГРЮЛ 5 лист,,
1674,1007,1,130,0,1,0000-00-00 00:00:00,ЕГРЮЛ 6 лист,,
1675,1007,1,140,0,1,0000-00-00 00:00:00,ЕГРЮЛ 7 лист,,
1676,1007,1,150,0,1,0000-00-00 00:00:00,ЕГРЮЛ 8 лист,,
1677,1283,3,22,0,1,0000-00-00 00:00:00,С Z-ОБР. РОТОРАМИ и ВЫГРУЖНЫМ ШНЕКОМ,СМЕСИТЕЛИ С ВЫГРУЖНЫМ ШНЕКОМ С Z-ОБРАЗНЫМИ РОТОРАМИ Пройдите по ссылке http://polgroup.ru/mix_screw.html,http://polgroup.ru/mix_screw.html
1759,1086,3,60,0,1,0000-00-00 00:00:00,Машины для производства ЛИЗУНЦА,Оборудование для производства солевого Лизунца. Лизунец. http://www.polgroup.ru/lizyn.html,http://www.polgroup.ru/lizyn.html
1680,1090,3,95,0,1,0000-00-00 00:00:00,Каландры Китай,"КАЛАНДРЫ И КАЛАНДРОВЫЕ ЛИНИИ, ПОСТАВЛЯЕМЫЕ ИЗ КИТАЯ http://www.polgroup.ru/kalandri_cn.html",http://www.polgroup.ru/kalandri_cn.html
1727,1267,3,49,0,1,0000-00-00 00:00:00,"ДУБЛИРУЮЩИЕ, ЛАМИНИРУЮЩИЕ","Дублирующие каландровые линии, ламинирующие каландры http://polgroup.ru/dubl.html",http://polgroup.ru/dubl.html
1681,1090,3,10,0,1,0000-00-00 00:00:00,ТЕОРИЯ. Что такое каландр ?,ТЕОРИЯ. ЧТО ТАКОЕ КАЛАНДР? ПРОЙДИТЕ ПО ССЫЛКЕ http://polgroup.ru/kal_teor.html,http://polgroup.ru/kal_teor.html
1683,1477,2,37,0,1,0000-00-00 00:00:00,ОПЛЕТОЧНЫЕ МАШИНЫ Б/У,Пройдите по ссылке http://www.polgroup.ru/neloplet.html,http://www.polgroup.ru/neloplet.html
1684,1212,2,357,0,1,0000-00-00 00:00:00,"ОБОР.ПРОИЗВ.ПЕНОРЕЗИНЫ,ИЗДЕЛИЙ","Оборудование для производства пенорезины, поставляемое из Китая. Изделия из Пенорезины. Пройдите по ссылке http://www.polgroup.ru/pena.html",http://www.polgroup.ru/pena.html
1685,1061,3,320,0,1,0000-00-00 00:00:00,__ЗАП.ЧАСТИ к ПД630 ЦЕНЫ,Прайс-лист на запасные части к вальцам ПД630 http://www.polgroup.ru/price_zchpd630.html,http://www.polgroup.ru/price_zchpd630.html
1732,1283,3,25,0,1,0000-00-00 00:00:00,КОНИЧЕСКИЕ. Китай,"СМЕСИТЕЛИ КОНИЧЕСКИЕ, КОНУСНЫЕ. Китай Пройдите по ссылке Смесители с коническими роторами http://www.polgroup.ru/kon_mixer.html",http://www.polgroup.ru/kon_mixer.html
1686,1477,2,32,0,1,0000-00-00 00:00:00,"ГРАНУЛЯТОРЫ, АГЛОМЕРАТОРЫ Б/У","ГРАНУЛЯТОРЫ, АГЛОМЕРАТОРЫ Б/У http://www.polgroup.ru/nelgran.html",http://www.polgroup.ru/nelgran.html
1687,1212,2,11,0,1,0000-00-00 00:00:00,КРАСКОТЕРКИ. МЕЛЬНИЦЫ ТРЁХВАЛК.,Краскотёрки. Мельницы трехвалковые. Производитель. Трёхвальцовые краскотерки. Китай. Пройдите по ссылке http://polgroup.ru/kraska.html,http://polgroup.ru/kraska.html
1689,1688,3,10,0,1,0000-00-00 00:00:00,ДРОБИЛКИ РЕЗИНЫ В КРОШКУ,ДРОБИЛКИ РЕЗИНЫ В КРОШКУ Пройдите по ссылке http://polgroup.ru/powder.html,http://polgroup.ru/powder.html
1690,1688,3,20,0,1,0000-00-00 00:00:00,МИКРОИЗМЕЛЬЧИТЕЛЬ РЕЗ.КРОШКИ В ПУДРУ,МИКРОИЗМЕЛЬЧИТЕЛЬ РЕЗИНОВОЙ КРОШКИ В ПУДРУ МЕНЬШЕ 1 мм. Пройдите по ссылке http://polgroup.ru/micronizer.html,http://polgroup.ru/micronizer.html
1691,1688,3,30,0,1,0000-00-00 00:00:00,ДИАГОНАЛЬНО-РЕЗАТЕЛЬНАЯ МАШИНА,ДИАГОНАЛЬНО-РЕЗАТЕЛЬНАЯ МАШИНА Пройдите по ссылке http://www.polgroup.ru/dra_cn.html,http://www.polgroup.ru/dra_cn.html
1692,1688,3,40,0,1,0000-00-00 00:00:00,ПРОДОЛЬНО и ПОПЕРЕЧНОРЕЗАТ. МАШИНЫ,"ПРОДОЛЬНОРЕЗАТЕЛЬНАЯ МАШИНА, ПОПЕРЕЧНОРЕЗАТЕЛЬНЫЙ СТАНОК, РЕЗАК ПОЛОСОК И РЕЗАКИ БРИКЕТОВ КАУЧУКА Пройдите по ссылке http://www.polgroup.ru/rezak.html",http://www.polgroup.ru/rezak.html
1693,1688,3,50,0,1,0000-00-00 00:00:00,"ОТРЕЗНАЯ МАШИНА ТРУБ ПВХ, PE, PPR","ОТРЕЗНАЯ МАШИНА ТРУБ ПВХ, PE, PPR Пройдите по ссылке http://www.polgroup.ru/otrezn.html",http://www.polgroup.ru/otrezn.html
1698,1486,3,12,0,1,0000-00-00 00:00:00,ИНЖЕКЦИОННЫЕ-ЛИТЬЕВЫЕ Б/У,ПРЕССЫ ИНЖЕКЦИОННЫЕ-ЛИТЬЕВЫЕ Б/У Пройдите по ссылке http://www.polgroup.ru/nelpress_inj.html,http://www.polgroup.ru/nelpress_inj.html
1701,1486,3,19,0,1,0000-00-00 00:00:00,ДЛЯ ФТОРОПЛАСТА Б/У,Б/У ПРЕССЫ ДЛЯ ПРОИЗВОДСТВА ФТОРОПЛАСТОВЫХ СТЕРЖНЕЙ И ТРУБ Проийдите по ссылке http://www.polgroup.ru/nelftor.html,http://www.polgroup.ru/nelftor.html
1702,1283,3,21,0,1,0000-00-00 00:00:00,С Z-ОБРАЗНЫМИ РОТОРАМИ,СМЕСИТЕЛИ С Z-ОБРАЗНЫМИ РОТОРАМИ ПРОИЗВОДСТВА РОССИЯ И КИТАЙ Пройдите по ссылке http://www.polgroup.ru/crk3_5.html,http://www.polgroup.ru/crk3_5.html
1703,1477,2,33,0,1,0000-00-00 00:00:00,ЛИНИЯ ГЕРМОСЛОЯ Б/У,Линия ПРОИЗВОДСТВА ГЕРМОСЛОЯ Б/У http://www.polgroup.ru/nelgs.html,http://www.polgroup.ru/nelgs.html
1704,1271,3,113,0,1,0000-00-00 00:00:00,ЛИНИИ ДЛЯ ВСПЕНЕННЫХ МАТ.,ЛИНИИ ДЛЯ ПРОИЗВОДСТВА ВСПЕНЕННЫХ МАТЕРИАЛОВ Пройдите по ссылке http://www.polgroup.ru/ekstr_vspen.html,http://www.polgroup.ru/ekstr_vspen.html
1711,1688,3,100,0,1,0000-00-00 00:00:00,"Б/У ГИЛЬОТИНЫ, Б/У ДРОБИЛКИ","Б/У SECOND HAND ГИЛЬОТИНЫ, Б/У ДРОБИЛКИ. http://www.polgroup.ru/nelmelnica.html",http://www.polgroup.ru/nelmelnica.html
1712,1688,3,25,0,1,0000-00-00 00:00:00,АЛИГАТОРНЫЕ НОЖНИЦЫ ДЛЯ ШИН,АЛИГАТОРНЫЕ НОЖНИЦЫ ДЛЯ ШИН http://www.polgroup.ru/aligator.html,http://www.polgroup.ru/aligator.html
1717,1333,3,50,0,1,0000-00-00 00:00:00,"ЛИНИИ ПРОИЗВОДСТВА РУКАВОВ, ШЛАНГОВ","ЛИНИИ ДЛЯ ПРОИЗВОДСТВА РУКАВОВ, ШЛАНГОВ Китай http://www.polgroup.ru/rvd_cn.html",http://www.polgroup.ru/rvd_cn.html
1719,1271,3,112,0,1,0000-00-00 00:00:00,ЛИНИЯ ДЛЯ ПВХ ПРОФИЛЕЙ,ЛИНИЯ ДЛЯ ПРОИЗВОДСТВА ПВХ (PVC) ПРОФИЛЕЙ. Китай Пройдите по ссылке http://polgroup.ru/pvc_prof.html,http://polgroup.ru/pvc_prof.html
1720,1213,2,20,0,1,0000-00-00 00:00:00,"ПЛОТНОМЕР, ИЗМЕРИТЕЛЬ ПЛОТНОСТИ РЕЗИНЫ И ПЛАСТМАСС, ДЕНСИМЕТР.","Прибор для определения плотности резины, эбонита и пластмасс. Денсиметр МZ - 4025 . Плотномер. Китай Пройдите по ссылке http://www.polgroup.ru/density.html",http://www.polgroup.ru/density.html
1721,1587,3,10,0,1,0000-00-00 00:00:00,"ЛИТЬЕВЫЕ, ИНЖЕКЦ. ПРЕССЫ, ЭКСТРУДЕРЫ","Литьевые инжекционные обувные прессы и экструдеры, прессы для резиновой обуви типа DESMA, разливочные линии для обуви из полиуретана, оборудование для производства обуви из ЕВА. Китай. Пройдите по ссылке http://www.polgroup.ru/obyv_press.html",http://www.polgroup.ru/obyv_press.html
1722,1587,3,100,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАТОРЫ ВАКУУМНЫЕ,Вакуумные вулканизаторы для производства обуви. Китай Пройдите по ссылке http://www.polgroup.ru/vulk_vak.html,http://www.polgroup.ru/vulk_vak.html
1723,1587,3,200,0,1,0000-00-00 00:00:00,ДУБЛИР. ЛАМИНИР. КЛЕЕПРОМАЗКА,"ДУБЛИРУЮЩИЕ МАШИНЫ, ЛАМИНИРУЮЩИЕ МАШИНЫ - ЛАМИНАТОРЫ, КЛЕЕПРОМАЗЫВАЮЩИЕ - ШПРЕДИНГОВЫЕ МАШИНЫ, ТЕСНИЛЬНЫЕ МАШИНЫ. Китай Пройдите по ссылке http://www.polgroup.ru/dubl.html",http://www.polgroup.ru/dubl.html
1724,1267,3,40,0,1,0000-00-00 00:00:00,ЛИНИИ ДЛЯ ЛИСТА ПВХ (PVC),ЛИНИЯ КАЛАНДРОВАЯ ДЛЯ ПРОИЗВОДСТВА ЛИСТА ИЗ ПВХ(PVC) Пройдите по ссылке http://www.polgroup.ru/linepvc3kal.html,http://www.polgroup.ru/linepvc3kal.html
1725,1267,3,42,0,1,0000-00-00 00:00:00,"ЛИНИИ ДЛЯ ЛИСТА ПП(PP),ПЭ(PE),ТПУ(PU)","ЛИНИя КАЛАНДРОВАЯ ДЛЯ ПРОИЗВОДСТВА ЛИСТА (ПОЛОТНА) и ЛЕНТЫ ИЗ ПОЛИПРОПИЛЕНА ПП (PP), ПОЛИЭТИЛЕНА ПЭ (PE), ТЕРМОПЛАСТИЧНОГО ПОЛИУРЕТАНА ТПУ (TPU) Пройдите по ссылке http://www.polgroup.ru/linepp3kal.html",http://www.polgroup.ru/linepp3kal.html
1734,1212,2,359,0,1,0000-00-00 00:00:00,"ОБОР. ПРОИЗВ. РЕЗ. РУКАВОВ, РВД","Оборудование для производства резиновых рукавов, шлангов, рукавов высокого давления РВД. Пройдите по ссылке http://www.polgroup.ru/rvd_cn.html",http://www.polgroup.ru/rvd_cn.html
1764,1212,2,12,0,1,0000-00-00 00:00:00,"ДИССОЛЬВЕРЫ, ДИСПЕРГАТОРЫ","ДИССОЛЬВЕРЫ, ДИСПЕРГАТОРЫ поставляемые из Китая http://polgroup.ru/dissol.html Б/У диссольверы и диспергаторы http://polgroup.ru/nel_dissol.html",http://polgroup.ru/dissol.html
1778,1486,3,14,0,1,0000-00-00 00:00:00,ПРЕССЫ ОБУВНЫЕ,Обувные прессы Б/У www.polgroup.ru/nel_obyv.html,http://www.polgroup.ru/nel_obyv.html
1779,1086,3,50,0,1,0000-00-00 00:00:00,Валковый таблетпресс,Валковые прессы. Пройдите по ссылке www.polgroup.ru/rolltab.html,http://www.polgroup.ru/rolltab.html
1772,1565,3,200,0,1,0000-00-00 00:00:00,ШНЕКИ и ГИЛЬЗЫ,"Шнеки и гильзы, шнековые пары, червяк и гильза для резины, пластмасс и ТПА http://polgroup.ru/screw.html",http://polgroup.ru/screw.html
1773,1271,3,200,0,1,0000-00-00 00:00:00,ШНЕКИ и ГИЛЬЗЫ,"Шнеки и гильзы, шнековые пары, червяк и гильза для резины, пластмасс и ТПА http://polgroup.ru/screw.html",http://polgroup.ru/screw.html
1774,1477,2,35,0,1,0000-00-00 00:00:00,УСТАНОВКА СНЯТИЯ ОБЛОЯ В ЖИДКОМ АЗОТЕ Б/У,Установка б/у снятия облоя в жидком азоте www.polgroup.ru/nelazot.html,http://polgroup.ru/nelazot.html
1808,1267,3,48,0,1,0000-00-00 00:00:00,АВТОМАТИЗАЦИЯ КАЛ. ЛИНИЙ,"АВТОМАТИЗАЦИЯ КАЛАНДРОВОЙ ЛИНИИ: качалки, синхронихаторы, устройства равнения полотна http://polgroup.ru/auto_kal_line.html",http://polgroup.ru/auto_kal_line.html
1775,1212,2,356,0,1,0000-00-00 00:00:00,ОБОР.ПРОИЗВ.УТЕПЛ.ТРУБ ВСПЕН.ПЭ,ОБОРУДОВАНИЕ ДЛЯ ПРОИЗВОДСТВА УТЕПЛИТЕЛЯ ТРУБ из ВСПЕНЕННОГО ПОЛИЭТИЛЕНА ПЭ Пройдите по ссылке http://www.polgroup.ru/foamPE.html,http://www.polgroup.ru/foamPE.html
1776,1688,3,15,0,1,0000-00-00 00:00:00,"ДРОБИЛКИ ПЛАСТМАСС, ГРАНУЛЯТОРЫ",ЛИНИИ ГРАНУЛИРОВАНИЯ и ДРОБИЛКИ ПЛАСТМАСС http://polgroup.ru/line_gran.html,http://polgroup.ru/line_gran.html
1796,1793,4,200,0,1,0000-00-00 00:00:00,ХОЛОДНОГО ТИПА МЧХ,"ЭКСТРУДЕР ДЛЯ РЕЗИНЫ ХОЛОДНОГО ТИПА Типа МЧХ, МАШИНА ОДНОЧЕРВЯЧНАЯ . Китай Пройдите по ссылке http://www.polgroup.ru/mchx.html",http://www.polgroup.ru/mchx.html
1786,1333,3,60,0,1,0000-00-00 00:00:00,"ПРОИЗВОДСТВО ТПУ TPU ТРУБОК, РУКАВОВ, ШЛАНГОВ","Производство ТПУ TPU трубок, рукавов, шлангов http://polgroup.ru/tpu.html",http://polgroup.ru/tpu.html
1787,1267,3,46,0,1,0000-00-00 00:00:00,ЗАКАТКИ,"Закатка, закаточное устройство каландровой линии http://polgroup.ru/zakatki.html",http://polgroup.ru/zakatki.html
1788,1090,3,120,0,1,0000-00-00 00:00:00,ЗАКАТКА,Закаточные машины каландровой линии http://polgroup.ru/zakatki.html,http://polgroup.ru/zakatki.html
1791,1789,3,200,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАЦИЯ ПРОФИЛЯ В СОЛЕВОЙ КАМЕРЕ ЛИНИЯ,ВУЛКАНИЗАЦИЯ ПРОФИЛЯ В СОЛЕВОЙ КАМЕРЕ ЛИНИЯ http://www.polgroup.ru/salt.html,http://www.polgroup.ru/salt.html
1792,1789,3,300,0,1,0000-00-00 00:00:00,ВУЛКАНИЗАЦИЯ РЕЗ. ПОЛОТНА. БАРАБАННЫЙ ВУЛКАНИЗАТОР,Машина непрерывной вулканизации резинового полотна http://www.polgroup.ru/drum_vulc.html,http://www.polgroup.ru/drum_vulc.html
1798,1793,4,500,0,1,0000-00-00 00:00:00,2 ШНЕК.КОНИЧ.С ВАЛК.ГОЛ.,Двухшнековый смесительный конический экструдер для резины с двухвалковой головкой (вальцами-каландром) на выходе http://www.polgroup.ru/twin_screw.html,http://www.polgroup.ru/twin_screw.html
1799,1793,4,399,0,1,0000-00-00 00:00:00,ШТИФТОВЫЙ ХОЛ.ТИПА,ШТИФТОВЫЙ ЭКСТРУДЕР ДЛЯ РЕЗИНЫ ХОЛОДНОГО ТИПА. Китай Пройдите по ссылке http://www.polgroup.ru/pinbarrel.html,http://www.polgroup.ru/pinbarrel.html
1800,1793,4,450,0,1,0000-00-00 00:00:00,ШТИФТОВЫЙ С ГИДР.ГОЛ.,ЭКСТРУДЕР ДЛЯ РЕЗИНЫ ШТИФТОВЫЙ С ГИДРАВЛИЧЕСКОЙ ГОЛОВКОЙ. Китай Пройдите по ссылке http://www.polgroup.ru/eks_gidra.html,http://www.polgroup.ru/eks_gidra.html
1801,1793,4,800,0,1,0000-00-00 00:00:00,ДЛЯ РЕЗИНЫ РУЧНОЙ,ЭКСТРУДЕР ДЛЯ РЕЗИНЫ РУЧНОЙ. Китай Пройдите по ссылке http://www.polgroup.ru/ekc_cn.html,http://www.polgroup.ru/ekc_cn.html
1802,1793,4,700,0,1,0000-00-00 00:00:00,ФИЛЬТРОВАЛЬНЫЕ ГОЛОВКИ,Фильтровальные головки к экструдерам. Китай. http://www.polgroup.ru/filtr_gol.html,http://www.polgroup.ru/filtr_gol.html
1807,1793,4,900,0,1,0000-00-00 00:00:00,ЛИНИЯ МИКРОВОЛН. ВУЛК.,"МИКРОВОЛНОВАЯ НЕПРЕРЫВНАЯ ВУЛКАНИЗАЦИОННАЯ ЛИНИЯ ДЛЯ РЕЗИНОВОГО ПРОФИЛЯ, УПЛОТНЕНИЯ и ПР. ПРОЙДИТЕ ПО ССЫЛКЕ http://www.polgroup.ru/wave.html",http://www.polgroup.ru/wave.html
1815,1066,3,40,0,1,0000-00-00 00:00:00,РЕЗИНОСМЕСИТЕЛЬ 20 л. Россия.,Резиносмеситель периодического действия с нижней выгрузкой на 20 литров Нашего производства http://polgroup.ru/20litrov.html,http://polgroup.ru/20litrov.html
1816,1066,3,35,0,1,0000-00-00 00:00:00,РЕЗИНОСМЕСИТЕЛЬ 18 л. Россия.,Резиносмеситель периодического действия с нижней выгрузкой на 18 литров Стандартный и Интермикс Нашего производства http://polgroup.ru/18litrov.html,http://polgroup.ru/18litrov.html
1817,1066,3,32,0,1,0000-00-00 00:00:00,"РЕЗИНОСМЕСИТЕЛЬ 5,5 л. Интермикс. Россия.","Резиносмеситель периодического действия с нижней выгрузкой на 5,5 литра Интермикс Нашего производства. www.polgroup.ru/5_5litra.html",http://www.polgroup.ru/5_5litra.html
1818,1066,3,25,0,1,0000-00-00 00:00:00,"РЕЗИНОСМЕСИТЕЛЬ 2,5 литра Интермикс Россия","Резиносмеситель 2,5 литра Интермикс http://www.polgroup.ru/2_5litra.html",http://www.polgroup.ru/2_5litra.html
1819,1688,3,60,0,1,0000-00-00 00:00:00,ОТРЕЗНАЯ МАШИНА ТРУБ ИЗ РЕЗИНЫ,"Отрезка резиновых шлагнов, труб, армированных нитью http://www.polgroup.ru/otrez_rub.html",http://www.polgroup.ru/otrez_rub.html
1820,1267,3,25,0,1,0000-00-00 00:00:00,КАЛАНДРЫ 3-х ВАЛКОВЫЕ ДЛЯ ТКАНИ,КАЛАНДРЫ 3-х ВАЛКОВЫЕ ДЛЯ ТКАНИ http://polgroup.ru/kal3_fabric.html,http://polgroup.ru/kal3_fabric.html
1821,1212,2,380,0,1,0000-00-00 00:00:00,ОБОР.ПРОИЗВ.БУМАЖН.СТАКАНЧИКОВ,Машины для производства бумажных стаканчиков. Китай http://polgroup.ru/paper_cup.html,http://polgroup.ru/paper_cup.html
1823,1652,3,5,0,1,0000-00-00 00:00:00,АБРАЗИМЕТР МАШИНА НА ИСПЫТАНИЕ РЕЗИН НА ИСТИРАНИЕ,АБРАЗИМЕТР МАШИНА НА ИСПЫТАНИЕ РЕЗИН НА ИСТИРАНИЕ Китай http://www.polgroup.ru/abraz.html,http://www.polgroup.ru/abraz.html
1824,1652,3,10,0,1,0000-00-00 00:00:00,ИСПЫТАНИЕ ИЗНОШЕННОСТИ КЛИНОВОГО РЕМНЯ,И СПЫТАНИЕ ИЗНОШЕННОСТИ КЛИНОВОГО РЕМНЯ Китай http://www.polgroup.ru/klinov.html,http://www.polgroup.ru/klinov.html
1825,1652,3,15,0,1,0000-00-00 00:00:00,ИСПЫТАТЕЛЬ ТРЕНИЯ АКРОНА РЕЗИНЫ,ИСПЫТАТЕЛЬ ТРЕНИЯ АКРОНА РЕЗИНЫ http://www.polgroup.ru/akron.html,http://www.polgroup.ru/akron.html
1826,1652,3,20,0,1,0000-00-00 00:00:00,ПРИБОР ИЗМЕРЕНИЯ КОЭФФИЦИЕНТА ТРЕНИЯ ПЛЁНОК,ПРИБОР ИЗМЕРЕНИЯ КОЭФФИЦИЕНТА ТРЕНИЯ ПЛЁНОК http://www.polgroup.ru/fric_film.html,http://www.polgroup.ru/fric_film.html
1827,1652,3,25,0,1,0000-00-00 00:00:00,МАШИНА ДЛЯ ИСПЫТАНИЯ НА ИСТИРАНИЕ МИ-2,МАШИНА ДЛЯ ИСПЫТАНИЯ НА ИСТИРАНИЕ МИ-2 http://www.polgroup.ru/mi_2.html,http://www.polgroup.ru/mi_2.html
1828,1283,3,65,0,1,0000-00-00 00:00:00,ДРОБОМЕТНАЯ КАМЕРА БАРАБАННОГО ТИПА,ДРОБОМЕТНАЯ КАМЕРА БАРАБАННОГО ТИПА Пройдите по ссылке h ttp://www.polgroup.ru/drob_met.html,http://www.polgroup.ru/drob_met.html
1829,1061,3,272,0,1,0000-00-00 00:00:00,___Запчасти к Вальцам 320 и 350,"Запасные части к Вальцам ПД 320, ЛБ 320, СМ 320, ПД 350, ЛБ 350, СМ 350 http://polgroup.ru/price_zchpd320.html",http://polgroup.ru/price_zchpd320.html
1832,1283,3,27,0,1,0000-00-00 00:00:00,КОНУСНЫЕ. Китай,СМЕСИТЕЛИ КОНУСНЫЕ. Китай Пройдите по ссылке Смесители конусные http://www.polgroup.ru/kon_mixer.html,http://www.polgroup.ru/taper_mixer.html
1833,1271,3,100,0,1,0000-00-00 00:00:00,ЛИНИЯ ДЛЯ ТРУБ из СИЛИКОНА,ЛИНИИ ДЛЯ ПРОИЗВОДСТВА ТРУБ ИЗ СИЛИКОНА Пройдите по ссылке http://polgroup.ru/trub_silicon.html,http://polgroup.ru/trub_silicon.html
1834,1283,3,29,0,1,0000-00-00 00:00:00,СТАТИЧЕСКИЕ. Китай,СМЕСИТЕЛИ СТАТИЧЕСКИЕ. Китай Пройдите по ссылке http://www.polgroup.ru/kon_mixer.html,http://www.polgroup.ru/smes_stat.html
1835,1271,3,95,0,1,0000-00-00 00:00:00,ЛИНИЯ ПРОИЗВ. ФИЛАМЕНТА,ЛИНИИ ДЛЯ ПРОИЗВОДСТВА ФИЛАМЕНТА Пройдите по ссылке http://polgroup.ru/filament.html,http://www.polgroup.ru/filament.html
1836,1793,4,475,0,1,0000-00-00 00:00:00,С ВАЛКОВОЙ ГОЛОВКОЙ,Экструдеры с валковой головкой на выходе,http://www.polgroup.ru/eks_roll.html
1838,1267,3,41,0,1,0000-00-00 00:00:00,ЛИНИЯ ДЛЯ ЛИСТА ЕВА (EVA),,http://www.polgroup.ru/lineeva3kal.html
1843,1066,3,55,0,1,0000-00-00 00:00:00,РЕЗИНОСМЕСИТЕЛЬ 80 л. Россия.,Резиносмеситель 80 литров https://www.polgroup.ru/80litrov.html своего производства,https://www.polgroup.ru/80litrov.html
1846,1477,2,5,0,1,0000-00-00 00:00:00,Б/У в КИТАЕ ДЛЯ РЕЗИНЫ И ПЛАСТМАСС,"Second hand Б/У оборудование в Китае для резины и пластмасс всё в куче, не систематизированно https://www.polgroup.ru/nel_China.html",https://www.polgroup.ru/nel_China.html
1847,1061,3,100,0,1,0000-00-00 00:00:00,Лб 200 100/100,Вальцы лабораторные для резины Лб 200 100/100 https://polgroup.ru/tex_lb200.html,https://polgroup.ru/tex_lb200.html
